78,1,0x2e66ca8d,0,1
79,0,0x707e56d4,1,3
80,0,0x32275d6e,1,3
81,3,0xe395a7bb,1,1
82,2,0xda7db946,1,4
83,1,0x3153260f,0,0
84,2,0x9aec964,1,1
85,0,0xcb11e9b5,1,1
86,0,0x79a9bb7d,1,0
87,0,0x862bb2c,1,2
88,1,0xa48396fd,0,2
89,3,0x3cbc4f53,1,4
90,1,0xcfa77d11,1,4
91,0,0xc50794d5,0,1
92,1,0x9a5ecbf3,1,4
93,3,0xa90757a6,1,1
94,3,0x7abbfa6e,1,3
95,2,0xf2622523,0,0
96,1,0x9c7f120e,0,3
97,0,0xc84a4f03,0,0
98,3,0x5eba951a,1,0
99,0,0x9172f0c6,1,1
100,3,0x32ccacd7,1,2
101,3,0xb5330652,1,3
102,3,0x93a55174,0,4
103,1,0xdae2c665,0,1
104,0,0x8784a210,0,0
105,0,0x1f1ff995,0,2
106,0,0xd59bdbc9,1,0
107,1,0x55a8ce2d,1,0
108,1,0x29c0f127,1,4
109,0,0xc18baa1,0,3
110,2,0xe6a94d8b,0,2
111,1,0xb3381111,1,2
112,3,0xcda7de74,0,0
113,0,0xeff952dc,0,4
114,3,0x50549ab9,0,3
115,2,0x52029f4c,0,4
116,0,0x264218b,0,4
117,1,0x89793a12,1,3
118,0,0xb45e9cfd,1,2
119,3,0xbebae6aa,0,3
120,2,0xc01b253,1,0
121,0,0x1b3fb551,1,2
122,1,0x78b92bf0,0,0
123,0,0x24ea3a10,0,4
124,0,0x667111fe,0,0
125,3,0x7a125931,0,1
126,1,0xb8126428,1,3
127,3,0x38fb6a19,1,4
128,2,0xa90754be,0,2
129,2,0x24ffd0da,0,4
130,1,0xc629c159,1,2
131,2,0xe52e9bc2,0,3
132,2,0x4dfb8988,1,0
133,0,0xf27b7226,0,0
134,2,0xc2fafb23,0,4
135,0,0x97deb783,0,4
136,0,0x663daba3,1,2
137,3,0xd01a29d6,0,1
138,2,0x3036c1c5,1,4
139,3,0xa34e42b6,0,1
140,0,0xe4b387d5,0,2
141,1,0xe5f27f19,0,0
142,1,0x608be49b,0,1
143,0,0xdfa06aa6,0,3
144,0,0x3cc4af9b,1,3
145,0,0x78e03495,0,4
146,2,0xe5e8ba8e,0,0
147,0,0x3cbc51db,1,0
148,0,0xc71896d3,1,0
149,0,0x9ef127d,1,3
150,0,0xddf902bc,0,2
151,0,0xcaedb010,0,2
152,3,0x6b4250c1,1,0
153,1,0xc6e53577,1,2
154,2,0x9a6c1598,0,4
155,1,0x14b97033,0,2
156,2,0x17825462,0,2
157,2,0xdc7f4291,1,2
158,2,0xb7f8f4c2,1,2
159,0,0xe464cf7c,1,1
160,1,0xb4068319,0,3
161,0,0xdd25d7fd,0,2
162,1,0x810647a7,1,2
163,3,0x28d7c33a,0,4
164,0,0xff658d3b,1,3
165,3,0x10a7f67f,1,4
166,2,0xbbca77b9,0,3
167,0,0x9fba514a,1,3
168,2,0x5c4d94f9,0,3
169,0,0xb1411f7f,0,4
170,1,0x34f998f2,0,3
171,0,0x5eba96ce,1,0
172,1,0xc62b3ac5,0,0
173,1,0x64538903,1,2
174,1,0xa12ceacb,1,0
175,0,0x69676bb6,0,3
176,0,0x6ea72d5c,0,4
177,1,0x8c89fa65,1,1
178,2,0x8cff5490,0,0
179,3,0x13aa929a,1,3
180,1,0x18a8097d,0,1
181,1,0x574474f3,1,3
182,3,0xa90003a3,1,0
183,0,0x627ce18a,1,2
184,1,0x211145ed,1,2
185,0,0xe5e8bd9b,1,1
186,0,0xda798c25,0,2
187,1,0xe980991,1,1
188,3,0x33882e23,1,0
189,2,0x135b4fca,0,2
190,1,0x11f09816,0,1
191,0,0x54b71bd3,1,2
192,1,0x612ad2bc,0,4
193,0,0x8a0f9063,0,4
194,2,0x5566d25a,1,3
195,2,0xcae01c11,1,4
196,2,0xa8a0350c,1,0
197,2,0xb9db3141,0,4
198,0,0x731fc689,1,2
199,1,0xad8f07f6,0,1
200,2,0x41b1f38,1,1
201,3,0x4282789e,0,0
202,3,0x60676aa1,1,1
203,2,0xa68b2403,0,4
204,3,0x97fceff0,1,0
205,2,0x56aff2c,0,1
206,0,0x16f26d23,1,3
207,0,0xf412e7b8,0,2
208,1,0x72a483a3,0,0
209,2,0x8edd2d15,1,3
210,2,0x1fe3d5c4,0,3
211,0,0xd01a2be0,1,2
212,0,0xe7a15e68,1,4
213,2,0x6072a352,0,4
214,3,0xb6ea5d05,0,2
215,3,0xb6ea5ba6,0,4
216,2,0x683abd2f,0,3
217,3,0x238530ea,0,3
218,3,0x26a0c44c,0,4
219,0,0xebc70ba2,1,3
220,1,0xf3a1d323,0,0
221,1,0x326f5135,0,3
222,3,0x1307a907,0,0
223,0,0x81e30b57,0,3
224,3,0x12aef818,0,0
225,2,0x908d3e1d,0,4
226,3,0x9d0418f8,1,3
227,1,0x6463d026,1,2
228,1,0xd56c3cef,1,1
229,0,0x5f212141,1,1
230,1,0x1e94b08d,1,0
231,2,0xda7dbc5e,1,3
232,0,0x188d1dc6,0,3
233,3,0xa9fed1c1,0,3
234,3,0xff925835,0,1
235,3,0x3c891e15,1,0
236,0,0x9233e0e1,1,4
237,0,0x95aaea24,0,2
238,2,0x5eba946e,1,1
239,3,0x23feb947,1,3
240,1,0x35ade9b9,0,3
241,2,0xfb616fc,1,4
242,3,0x464ea34b,0,3
243,0,0xb1eb7d38,1,1
244,2,0x5553a3e2,1,4
245,0,0x66710c92,0,3
246,1,0xdad9cc1f,0,3
247,0,0x1862c0a4,1,1
248,3,0xd59bd9d3,1,2
249,3,0x8c89f90d,0,3
250,3,0x18f8707a,1,0
251,0,0x1f1ff7fd,0,3
252,1,0xc4dafa94,0,2
253,1,0xdb7b3c39,0,3
254,1,0xffe77feb,0,4
255,3,0x313f2778,0,0
256,2,0x14b96d53,1,1
257,2,0x9ef167e,0,4
258,1,0xe980ec7,1,0
259,0,0x7e0243dc,1,4
260,1,0xbaf8c189,1,0
261,2,0xdfa06ce9,1,1
262,1,0xf5ccc281,1,3
263,3,0x1d70b703,1,3
264,2,0xafc0246f,1,4
265,2,0x28f7b177,1,1
266,3,0xdbfc7cf4,1,2
267,0,0xb517662d,1,0
268,2,0x2111473f,1,1
269,3,0xe09432d5,0,3
270,1,0x81654033,1,1
271,0,0x7ad49f59,0,1
272,0,0x444f46bb,0,4
273,1,0xa19259f8,1,1
274,3,0x3bba1254,1,0
275,2,0x72bbefaf,0,1
276,1,0xdc7f41bf,0,3
277,0,0xa8b2c37e,0,0
278,0,0xb5f48dad,1,3
279,1,0xb2024d5a,0,0
280,3,0x71a0bb15,1,0
281,2,0x41d38a2b,0,3
282,3,0x9c8ea57a,1,1
283,2,0xbfb34ea9,0,4
284,2,0xf33addbb,1,2
285,1,0xe3b998af,1,4
286,1,0x24ba188c,1,3
287,2,0x36b6a4c7,1,0
288,3,0xd5a0ad34,0,0
289,3,0x4a0dffa1,1,4
290,1,0xb61a7ca4,1,1
291,2,0xefa33e31,0,3
292,2,0x14a9c23,1,3
293,1,0xaf0d09c6,1,4
294,0,0x1fe3d412,1,1
295,2,0x98407e6f,0,0
296,1,0x880b645d,1,4
297,3,0x6a9e96e8,1,2
298,0,0x7ed40bdc,1,1
299,2,0xea37e7f,1,4
300,2,0x874c9c2b,1,4
301,2,0x864a375a,0,4
302,3,0x808588b6,1,4
303,1,0x78b929a3,0,0
304,1,0xe464d1d8,1,1
305,1,0x5fbfbf94,1,3
306,1,0x6453891e,0,1
307,2,0x8a16c1ea,0,2
308,2,0xdbfc810f,0,2
309,2,0xc1c4d193,1,1
310,1,0x172c54ba,1,0
311,3,0xe7a157a7,0,0
312,1,0x6583588f,1,3
313,0,0x8aff1342,0,4
314,3,0xcae009be,0,0
315,2,0x864a350e,1,2
316,3,0x923e55e6,0,3
317,0,0x7abbfa43,1,0
318,2,0xc20fab4d,1,3
319,0,0x7b04b9a0,0,0
320,1,0x993d14c8,1,0
321,0,0xba0acc58,0,1
322,0,0x4d42b8e7,0,2
323,2,0x53bed457,0,3
324,0,0x42a8af35,0,3
325,1,0x38594e42,1,1
326,2,0x6d3957a8,1,1
327,3,0xf989da65,1,2
328,3,0x6cb2ac57,1,0
329,0,0x73e19f57,1,2
330,1,0x1eb46da7,0,4
331,0,0xc16e1cbe,0,1
332,1,0x3cc4b2fd,0,3
333,3,0xf3e2d720,0,0
334,2,0x7031702b,0,4
335,1,0x60729ed9,0,3
336,0,0xb3772fca,1,3
337,3,0xd5a0acc9,1,4
338,3,0x2da47d7e,0,4
339,3,0x94c3d94e,1,3
340,2,0xf4c23fb3,0,0
341,0,0xfc625087,0,1
342,2,0x5e15eeea,0,2
343,1,0x45475dbf,0,2
344,0,0x12da6eb0,1,1
345,1,0xd7bdded0,1,2
346,3,0x28f7b4ca,0,4
347,3,0x81a6fba3,1,3
348,2,0x56592fc8,1,1
349,1,0xc61584bc,0,4
350,1,0xe1b387bf,1,3
351,3,0xa0a35d6d,1,4
352,3,0x758298,1,2
353,2,0x8fe14860,1,2
354,0,0x64b5b558,0,2
355,2,0xfd2e9b92,0,4
356,0,0xce7c6c02,1,4
357,0,0x5cfc04bb,0,4
358,0,0x2810d9c6,1,3
359,2,0xd7bddf71,1,4
360,3,0x259766f2,1,3
361,0,0xdd3bb0ff,0,1
362,1,0x64538623,0,4
363,0,0xd214e4a4,1,1
364,0,0x2cef7589,0,3
365,0,0x938c89f6,1,2
366,2,0xd23c43ff,1,2
367,2,0xad8f09f8,1,0
368,3,0xd59bde64,0,0
369,0,0x99c38b0d,1,4
370,0,0xd4e9fa88,0,1
371,0,0x1332eb37,1,1
372,0,0xc7535fbc,0,3
373,3,0xc29a4266,1,4
374,2,0x92b85395,1,3
375,0,0xb7b48b01,0,3
376,3,0x99c38ad4,1,4
377,2,0xf28d8de0,1,4
378,0,0x98e1c0a4,0,2
379,0,0xa12ce8bb,1,1
380,0,0x7583c5f5,0,4
381,1,0xafc7a6c2,0,3
382,2,0x4f1cddfa,0,2
383,1,0xb7b487c6,0,2
384,3,0xa558df32,1,0
385,0,0xb758f242,0,1
386,1,0xa6d9cc6a,1,0
387,1,0x32cca70e,1,2
388,3,0x7fbcc356,1,0
389,2,0x43f9a7c3,1,3
390,0,0x9c7f11ac,0,1
391,3,0xe52e9a5c,1,4
392,2,0x98abdf49,1,3
393,0,0x338829e8,1,0
394,2,0x89275b70,0,1
395,2,0x80bd19d,1,0
396,2,0x822532f,0,0
397,3,0x2e90c3d1,1,3
398,1,0xdfa06cb0,0,0
399,1,0xa5371361,0,3
400,3,0x82818e5,1,4
401,3,0xf2fc17ce,1,2
402,2,0xa136a5dd,0,4
403,2,0xc1c4d149,0,2
404,3,0xd2589168,1,0
405,1,0x240c7f71,0,0
406,3,0x71fa20b2,0,1
407,3,0xd31fe045,0,3
408,2,0x89793d17,1,4
409,2,0xe7c28ee5,1,2
410,0,0x612ad1ab,1,4
411,0,0x7b4ed66c,0,0
412,0,0x2fcfd683,1,1
413,3,0xbda90fa4,1,1
414,2,0xe6d98248,1,1
415,1,0xc50799aa,1,0
416,2,0x87ad7dbe,1,2
417,1,0x9785ed8c,0,4
418,2,0xb09cfb5a,0,2
419,0,0xab45e06e,0,0
420,2,0xc01b4ed,1,1
421,0,0x44c71871,0,0
422,0,0xae7ce783,1,1
423,0,0x9453cd66,0,3
424,1,0x97deb760,0,4
425,2,0xb9db2e08,1,2
426,3,0x38143ea9,0,0
427,0,0xdb947581,0,0
428,0,0xa39043a3,0,4
429,0,0x4d42bd40,0,3
430,1,0x186f9b68,1,0
431,1,0xe3f3138,0,0
432,2,0xa34e400f,0,2
433,1,0xd4ed9a5e,0,2
434,0,0x6bef6101,1,2
435,0,0x75639e41,0,3
436,2,0xa201b81d,1,4
437,0,0x4dfb8d9d,0,0
438,2,0x274ed85,0,4
439,1,0x7edc4afa,0,2
440,3,0xbbca75ad,1,0
441,0,0xda7dbfe2,1,3
442,1,0xe7c28e8b,0,3
443,2,0x8b03a430,1,0
444,3,0x94b085a4,1,1
445,1,0x7c80dece,0,3
446,3,0xe42123ac,1,1
447,0,0x7e274305,1,3
448,3,0xd59bdd9b,1,0
449,1,0x7686c7c4,1,3
450,3,0x12629a28,1,1
451,0,0xd71112d2,1,0
452,3,0x4e0fa74b,0,3
453,2,0xe3f30fe,0,1
454,1,0x1d69d126,0,3
455,0,0x465b649c,1,3
456,2,0xcae00828,1,2
457,3,0x55b5b2ca,0,0
458,1,0xf0256537,1,0
459,0,0xe5c972cc,1,3
460,1,0x5553a35a,0,1
461,0,0x54b71a89,0,0
462,3,0xc67b6483,1,0
463,0,0x8e58286c,0,4
464,3,0x36caced9,0,0
465,2,0x5e15f4cc,1,2
466,1,0xf65b0d24,0,4
467,3,0xfcd72880,0,1
468,1,0x81a6fbc8,1,2
469,0,0xeca4541a,0,3
470,1,0xfc6253fb,0,4
471,0,0x75854f,0,3
472,0,0xc30223fe,1,2
473,2,0x612ad146,0,4
474,1,0x26af2def,0,0
475,3,0x3ada4a13,0,3
476,0,0xa703f6bb,1,3
477,0,0x9f2312e2,0,1
478,0,0xd71112df,0,3
479,2,0xd371f148,0,1
480,1,0x84be918e,1,0
481,3,0x8c89f925,1,1
482,3,0xe07af2d0,0,4
483,0,0x7c80e149,1,0
484,0,0x18d69095,1,4
485,2,0xeabd6c63,0,4
486,3,0x65db113d,1,0
487,2,0x35641494,0,0
488,0,0xa558e2e9,0,4
489,1,0xdf73b6a8,1,1
490,2,0x9e9ce84b,1,2
491,3,0x82187e39,0,4
492,2,0x21d8e0e8,0,1
493,3,0x923e563b,1,3
494,1,0xcd1d2d2e,0,1
495,2,0x892754b6,0,4
496,0,0x8d53bf6c,0,4
497,1,0xfeec3624,1,3
498,1,0xe7e3d144,0,2
499,1,0x8f7209b6,1,3
500,0,0xef601d86,0,1
501,2,0xcbc3dc0b,0,3
502,3,0x6cb2ae10,0,4
503,1,0x5017cceb,1,0
504,0,0xc62b3952,1,4
505,2,0x31fa64a5,0,3
506,3,0x6c46e7aa,0,1
507,3,0x34f1ef41,1,0
508,2,0x8b774fd5,0,2
509,3,0x6ea72dd7,1,2
510,2,0x7732cdf9,1,0
511,0,0xc4dafaea,0,1
512,2,0x3101cb32,1,1
513,1,0xb1ab2852,0,0
514,2,0xd208106b,1,2
515,0,0xeef3e06b,0,0
516,0,0x59d57d0,1,2
517,3,0x12da6eee,1,2
518,3,0x8059ebd4,0,3
519,0,0xebbc6f0,1,2
520,0,0x41d386b6,0,2
521,1,0x56ce64bd,0,3
522,2,0xf635af1c,1,4
523,0,0xf294425a,0,2
524,2,0x7925ae59,1,3
525,3,0x20b14e88,0,0
526,3,0x870c0cdb,1,1
527,0,0x86a3374f,0,2
528,0,0xa3b06881,0,1
529,2,0x6b972204,1,4
530,1,0x658352be,0,1
531,0,0x874c9c6e,0,0
532,2,0x77e02de6,1,4
533,0,0xab45dd2d,0,4
534,2,0x744df5aa,1,2
535,2,0x24ba15cd,1,2
536,2,0x29a93ce9,1,1
537,0,0x7c80e0c2,1,3
538,2,0x99000ac9,0,2
539,0,0xa907533b,0,0
540,2,0xa3fa8ab7,0,1
541,2,0xa42cd342,1,1
542,1,0x87ad8184,0,4
543,0,0xb9c848a,0,0
544,3,0xf1eca977,0,3
545,2,0x2fe9addf,0,1
546,2,0xa8a02f70,1,0
547,1,0x3c39f1c0,0,2
548,3,0x3f55b54c,0,0
549,2,0x9cdede32,1,0
550,2,0x8059eec0,1,1
551,0,0xd2080cde,1,1
552,1,0x23feb95c,0,2
553,2,0x731fc2ef,0,4
554,3,0x196a35b8,1,2
555,0,0xd214e5e2,1,2
556,2,0xc6fcf3ce,1,4
557,1,0xb93985d8,0,1
558,2,0x8fe146b7,0,2
559,0,0x612ad6b0,1,4
560,1,0x4fd3b6e2,1,3
561,0,0xa201b962,1,0
562,1,0x2b68f52d,0,2
563,2,0xe8baaed0,1,3
564,2,0xb758f352,0,0
565,0,0xc84a4f23,1,1
566,3,0xa8fffe8b,0,4
567,3,0xd8d5a8c8,1,4
568,3,0x69676a85,0,4
569,2,0xf65b1143,1,2
570,0,0x82473569,0,1
571,0,0x6ac7e6a3,1,2
572,0,0x21d8de28,0,1
573,2,0x42d3982f,1,2
574,2,0x9785ea94,0,2
575,1,0x7abbf3f7,1,3
576,2,0xe6a0407f,0,1
577,2,0xf1eca87a,1,3
578,0,0xc29a42e4,1,4
579,0,0x465b65c6,1,4
580,3,0x908d3fca,0,0
581,2,0x4efee917,0,3
582,1,0xc0b45e1,1,1
583,3,0x4e116383,1,1
584,0,0x44c71875,0,1
585,0,0xad78bcbc,1,3
586,0,0x42a9ee80,0,3
587,0,0x9adcbdcd,0,2
588,1,0xb758efad,1,2
589,3,0xa48394b9,0,4
590,2,0xffe78015,0,4
591,1,0x3d017973,0,4
592,3,0xaa822d45,1,2
593,3,0xff67f1b9,0,2
594,0,0x6ea72f9e,1,0
595,3,0xe8ac5140,0,3
596,3,0xc84a4ea5,0,3
597,2,0xb64fa423,1,1
598,3,0x792b8b14,0,1
599,2,0x6bef5dfb,0,0
600,1,0x964213f1,0,2
601,3,0xb86af47f,1,0
602,2,0x18d68e15,0,3
603,3,0x86bc05be,0,3
604,2,0x54d32ce0,1,4
605,1,0x82250a7,1,4
606,3,0xaf0ba1a0,1,2
607,0,0xc2fafa61,0,2
608,2,0x2155bcb,0,4
609,1,0x8a0f92c6,0,0
610,2,0x7a958a6e,1,1
611,0,0x54303a6b,1,1
612,2,0xba955701,0,0
613,3,0xc6e538bd,0,4
614,3,0x792b85f9,0,2
615,2,0xdbfc7e66,1,2
616,0,0x29a93ac2,1,2
617,2,0x54ea4e0f,0,0
618,1,0x3a2b286d,0,1
619,1,0xc7caecaf,1,4
620,3,0x10435a60,1,4
621,2,0x16fd7890,0,0
622,2,0xeebf3d62,0,4
623,1,0xc739c4a5,1,2
624,2,0x4bbdd65b,1,2
625,1,0x608be26b,0,2
626,2,0x2be195b5,1,4
627,1,0x6b424f09,1,0
628,3,0xea34918d,0,3
629,2,0x2b581ab,1,0
630,2,0xb60c03a4,1,2
631,3,0x99bb00fb,0,3
632,1,0xfd793f5,0,0
633,3,0x88155f25,0,0
634,0,0xff045bf9,1,3
635,0,0xef8ca170,0,0
636,2,0xbd144cb0,0,3
637,0,0x8523f158,0,0
638,3,0xe9bb157,1,2
639,2,0xf7223e1b,1,4
640,0,0xdbfc808e,1,2
641,1,0x79734c3d,0,1
642,2,0x1d69d2f2,1,4
643,1,0x99bafdbf,0,2
644,2,0x4d5ef81c,1,2
645,3,0xdbf9fa14,0,4
646,1,0xea349609,1,1
647,1,0xd4e9f98d,0,4
648,3,0x39b34423,1,0
649,1,0x1964a0a,1,1
650,3,0x8477e514,1,0
651,1,0xd4782239,0,1
652,2,0xc22f91da,1,2
653,1,0xb5f4891f,1,0
654,2,0x7170373e,1,4
655,1,0x23feb689,1,2
656,3,0xb758f359,0,3
657,0,0xb66d7114,0,1
658,2,0x59f44703,1,1
659,0,0x46922920,1,0
660,1,0xc6593ead,1,4
661,0,0x79734ef5,1,3
662,3,0xc7189c08,0,0
663,3,0x97f4478e,1,3
664,1,0xd8911d0,0,0
665,3,0x3d01767c,1,0
666,2,0x8cff542b,0,3
667,2,0x385f365b,1,0
668,1,0x89275591,0,0
669,0,0x88156332,1,0
670,3,0x11f0950d,1,1
671,1,0x313f2371,1,3
672,3,0x6072a3fb,1,4
673,0,0xaa61a766,0,2
674,0,0x12aeff21,1,3
675,1,0xda7dbf9f,1,1
676,0,0xeddd08cf,0,3
677,1,0x2e90c1d8,1,0
678,2,0xe8ed110f,1,0
679,3,0x57447620,1,4
680,3,0x2bccd313,0,4
681,1,0xd31fe0cd,0,4
682,0,0xd8d5a49c,1,0
683,0,0x3d01798d,0,1
684,2,0x465e62d7,1,3
685,0,0x6ea72e95,0,0
686,2,0x41b1cb0,0,2
687,1,0x8edd2cb9,1,0
688,0,0xecf14d73,0,1
689,1,0xebc7088d,0,0
690,2,0x8f7210fd,1,0
691,2,0x8e58279b,1,0
692,2,0xc64bd3b8,1,4
693,2,0x8cff5796,0,0
694,2,0xed71127f,0,1
695,3,0x1dd1fac,1,4
696,1,0xd1f25a3e,1,2
697,0,0x24ea3961,0,3
698,1,0x7cfa4734,1,4
699,3,0x266f6ecf,1,2
700,0,0xa6f3a10a,0,4
701,0,0x8b77553f,0,3
702,2,0x79d8aa6,0,3
703,0,0xaa5347cd,1,1
704,3,0x6342b970,1,1
705,1,0xf65b1367,1,1
706,0,0x8ba3dd05,1,2
707,2,0x4f06a2bc,1,1
708,3,0x687f7542,1,4
709,0,0xc84a4f0a,0,3
710,3,0x8cff5a63,0,0
711,0,0x4bbdd900,1,1
712,3,0xba955a35,1,2
713,1,0x9453d044,1,1
714,2,0x5156e68b,0,3
715,1,0x4e0fa595,0,2
716,1,0x54b71723,0,4
717,0,0xf112e2e8,1,4
718,2,0xff6c59f,1,2
719,0,0x42ba4b87,1,0
720,0,0x8b775138,1,0
721,1,0x7afe89ca,0,1
722,3,0x24ba176c,0,3
723,1,0xe9bb6d8,0,1
724,1,0xe5f2784f,1,3
725,2,0x9cedd5ca,0,3
726,0,0xa328a729,0,3
727,3,0x15b62ba7,1,4
728,1,0x18d68fed,0,0
729,0,0xe7d574fc,0,1
730,1,0x9597e795,1,2
731,3,0x4488b22a,1,4
732,2,0x7bdb0c81,1,0
733,0,0xffe783e3,0,2
734,3,0xc20fa93f,1,3
735,0,0x3101c826,0,2
736,3,0x18bca44d,0,2
737,2,0xd31fde2b,1,0
738,3,0xd2080c64,1,1
739,1,0xfd8db415,0,2
740,0,0xd2080d11,1,0
741,1,0x18bcaa26,1,1
742,2,0xad8f0f1b,0,4
743,2,0xe1b3861d,0,1
744,1,0x3bb7d2a6,1,1
745,1,0x18d68f04,0,2
746,3,0x77c34c71,0,0
747,1,0x92fb5723,1,4
748,1,0xb1beaee3,0,3
749,3,0xfb6f654a,0,1
750,2,0x683ab908,0,0
751,3,0xc18b92d,1,3
752,1,0x38143799,0,2
753,0,0x9785eca3,1,2
754,1,0xfb6f66b7,1,4
755,3,0xc483f3c8,1,1
756,0,0xce464c0a,1,3
757,2,0x9838279d,0,1
758,1,0x8281f4f,0,1
759,3,0x84ad9107,0,3
760,3,0x35ade6a5,0,1
761,0,0xe267181c,1,4
762,1,0x8d53c084,0,1
763,3,0xfcceb805,0,2
764,2,0x32d42055,1,4
765,3,0x1dd1cb1,0,0
766,3,0x9389de6f,1,1
767,0,0x12629a37,0,4
768,2,0x9b22d701,0,4
769,0,0x2155bcb,0,1
770,0,0x98e1c519,0,1
771,3,0x3f0168f1,1,2
772,1,0xcb9cc317,1,3
773,3,0x18d68f25,0,2
774,2,0x2fe9aa87,0,1
775,1,0x186a81a0,0,3
776,2,0xd3775e67,0,2
777,0,0xb04452ba,0,3
778,2,0x84ad905e,1,4
779,0,0xad78bf1b,1,3
780,0,0xa3b066e0,1,3
781,2,0x1b3fb482,0,0
782,0,0xafc02b88,0,2
783,3,0xeefa8ce4,1,3
784,3,0xb812633b,1,0
785,0,0xe395a94a,1,0
786,2,0xaf0ba490,1,0
787,0,0x15b630b7,1,1
788,2,0xa5371584,1,2
789,2,0x79d7e548,0,0
790,1,0xaf0d0b05,0,0
791,0,0x53becfb7,0,4
792,2,0x543038eb,1,3
793,2,0xfd79025,0,2
794,1,0x2b267af8,0,0
795,0,0xa52f4747,1,4
796,3,0xced45e50,0,2
797,0,0xe36dc474,1,2
798,0,0x79d8c93,1,4
799,0,0x6e13db49,0,3
800,0,0x79d7e4d1,1,0
801,1,0x984cd2aa,1,3
802,2,0x879a1494,0,4
803,1,0xb04450c8,1,1
804,1,0xafc7a293,0,0
805,2,0xc2faf4ee,0,0
806,0,0xe7e248f2,1,3
807,1,0xe0928c54,0,2
808,1,0x4f1cdaf2,1,2
809,2,0x43f9a551,0,2
810,1,0xd38a3365,0,4
811,2,0xea12b3a7,0,4
812,2,0x197e6c7e,0,3
813,1,0x448d8751,1,3
814,3,0x7fbcc3f1,1,3
815,3,0x7fbcc152,0,2
816,0,0x79d669c0,1,3
817,0,0xbe05624b,1,2
818,3,0xd53e8da2,1,2
819,1,0x8b55bd1a,1,4
820,1,0x9172f21b,1,3
821,2,0xd6eb9320,0,1
822,3,0xbe94d101,0,0
823,2,0xf33ad78b,0,4
824,2,0x2fe9ae45,1,3
825,3,0xe6a94e7f,0,0
826,0,0xf4c23c91,1,0
827,3,0xf37e200e,0,4
828,2,0xd4e9f570,1,0
829,1,0x41d3834e,1,0
830,0,0xd34c2539,0,4
831,2,0x9785ea83,0,1
832,1,0xc23f4d70,0,1
833,1,0x44efe7ac,0,2
834,2,0xff62fdee,1,1
835,3,0x1f9f8961,1,0
836,1,0x2888b8f5,1,2
837,1,0xc036a265,1,2
838,1,0x687f77d4,0,3
839,3,0xdd3baa21,0,3
840,1,0xc6e536aa,0,4
841,3,0xec854846,1,3
842,1,0x4c7d0fae,1,1
843,2,0xcb83f18c,1,1
844,0,0x1e01cded,0,0
845,0,0x73441021,0,4
846,3,0x97deb860,1,0
847,2,0xcd64917a,1,1
848,0,0x71fa20bc,1,4
849,3,0xc01af81,1,3
850,0,0x39b33e10,1,3
